"State_FIPS","State_Name","CPUMA0010","PUMA","GEOID","GISJOIN","PUMA_Name"
"36","New York","716","3805","3603805","G36003805","NYC-Manhattan Community District 8--Upper East Side"
"36","New York","717","3806","3603806","G36003806","NYC-Manhattan Community District 7--Upper West Side & West Side"
"36","New York","718","3807","3603807","G36003807","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District"
"36","New York","719","3808","3603808","G36003808","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town"
"36","New York","720","3809","3603809","G36003809","NYC-Manhattan Community District 3--Chinatown & Lower East Side"
"36","New York","721","3810","3603810","G36003810","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho"
"36","New York","722","3901","3603901","G36003901","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale"
"36","New York","723","3902","3603902","G36003902","NYC-Staten Island Community District 2--New Springville & South Beach"
"36","New York","724","3903","3603903","G36003903","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor"
"36","New York","725","4001","3604001","G36004001","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg"
"36","New York","726","4002","3604002","G36004002","NYC-Brooklyn Community District 4--Bushwick"
"36","New York","727","4003","3604003","G36004003","NYC-Brooklyn Community District 3--Bedford-Stuyvesant"
"36","New York","728","4004","3604004","G36004004","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene"
"36","New York","729","4005","3604005","G36004005","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook"
"36","New York","730","4006","3604006","G36004006","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights"
"36","New York","731","4007","3604007","G36004007","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill"
"36","New York","732","4008","3604008","G36004008","NYC-Brooklyn Community District 5--East New York & Starrett City"
"36","New York","733","4009","3604009","G36004009","NYC-Brooklyn Community District 18--Canarsie & Flatlands"
"36","New York","734","4010","3604010","G36004010","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby"
"36","New York","735","4011","3604011","G36004011","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate"
"36","New York","736","4012","3604012","G36004012","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace"
"36","New York","737","4013","3604013","G36004013","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights"
"36","New York","738","4014","3604014","G36004014","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway"
"36","New York","739","4015","3604015","G36004015","NYC-Brooklyn Community District 14--Flatbush & Midwood"
"36","New York","740","4016","3604016","G36004016","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest"
"36","New York","741","4017","3604017","G36004017","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach"
"36","New York","742","4018","3604018","G36004018","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island"
"36","New York","743","4101","3604101","G36004101","NYC-Queens Community District 1--Astoria & Long Island City"
"36","New York","744","4102","3604102","G36004102","NYC-Queens Community District 3--Jackson Heights & North Corona"
"36","New York","745","4103","3604103","G36004103","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone"
"36","New York","746","4104","3604104","G36004104","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck"
"36","New York","747","4105","3604105","G36004105","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale"
"36","New York","748","4106","3604106","G36004106","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest"
"36","New York","748","4111","3604111","G36004111","NYC-Queens Community District 9--Richmond Hill & Woodhaven"
"36","New York","749","4107","3604107","G36004107","NYC-Queens Community District 4--Elmhurst & South Corona"
"36","New York","750","4108","3604108","G36004108","NYC-Queens Community District 6--Forest Hills & Rego Park"
"36","New York","751","4109","3604109","G36004109","NYC-Queens Community District 2--Sunnyside & Woodside"
"36","New York","752","4110","3604110","G36004110","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village"
"36","New York","753","4112","3604112","G36004112","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans"
"36","New York","754","4113","3604113","G36004113","NYC-Queens Community District 10--Howard Beach & Ozone Park"
"36","New York","755","4114","3604114","G36004114","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel"
"37","North Carolina","756","100","3700100","G37000100","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties"
"37","North Carolina","757","200","3700200","G37000200","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties"
"37","North Carolina","758","300","3700300","G37000300","Rockingham & Stokes Counties"
"37","North Carolina","758","400","3700400","G37000400","Granville, Person & Caswell Counties"
"37","North Carolina","758","500","3700500","G37000500","Franklin, Vance & Warren (West) Counties"
"37","North Carolina","758","600","3700600","G37000600","Halifax, Hertford, Northampton & Warren (East) Counties"
"37","North Carolina","758","1100","3701100","G37001100","Johnston County"
"37","North Carolina","758","1900","3701900","G37001900","Davie, Yadkin & Iredell (North) Counties"
"37","North Carolina","758","2900","3702900","G37002900","Iredell (South)--Mooresville Town & Statesville City"
"37","North Carolina","759","700","3700700","G37000700","Northeast Albemarle Sound Region"
"37","North Carolina","759","800","3700800","G37000800","South & West Albemarle Sound & Northern Outer Banks Regions"
"37","North Carolina","759","1000","3701000","G37001000","Wilson & Greene Counties--Wilson City"
"37","North Carolina","759","4100","3704100","G37004100","Lenoir, Onslow (North) & Jones Counties"
"37","North Carolina","759","4300","3704300","G37004300","Craven County"
"37","North Carolina","759","4400","3704400","G37004400","Carteret, Beaufort & Pamlico Counties"
"37","North Carolina","759","4500","3704500","G37004500","Onslow County (South)--Jacksonville City"
"37","North Carolina","760","900","3700900","G37000900","Nash & Edgecombe Counties--Rocky Mount City"
"37","North Carolina","761","1201","3701201","G37001201","Raleigh City (South & Central)"
"37","North Carolina","761","1202","3701202","G37001202","Raleigh City (North)"
"37","North Carolina","761","1203","3701203","G37001203","Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns"
"37","North Carolina","761","1204","3701204","G37001204","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns"
"37","North Carolina","761","1205","3701205","G37001205","Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns"
"37","North Carolina","761","1206","3701206","G37001206","Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town"
"37","North Carolina","761","1207","3701207","G37001207","Wake County (West Central)--Cary Town"
"37","North Carolina","761","1208","3701208","G37001208","Wake County (Southwest)--Apex & Holly Springs Towns"
"37","North Carolina","762","1301","3701301","G37001301","Durham County (South)--Durham City (South)"
"37","North Carolina","763","1302","3701302","G37001302","Durham County (North)--Durham City (North)"
"37","North Carolina","764","1400","3701400","G37001400","Orange County--Chapel Hill Town"
"37","North Carolina","764","1500","3701500","G37001500","Chatham & Lee Counties"
"37","North Carolina","764","3800","3703800","G37003800","Harnett County"
"37","North Carolina","765","1600","3701600","G37001600","Alamance County--Burlington City"
"37","North Carolina","766","1701","3701701","G37001701","Greensboro City (North)"
"37","North Carolina","766","1702","3701702","G37001702","Greensboro City (South)"
"37","North Carolina","766","1703","3701703","G37001703","Guilford County (North)--Summerfield Town"
"37","North Carolina","766","1704","3701704","G37001704","Guilford County (South)--High Point City"
"37","North Carolina","767","1801","3701801","G37001801","Winston-Salem City (North)"
"37","North Carolina","767","1802","3701802","G37001802","Winston-Salem City (South)"
"37","North Carolina","767","1803","3701803","G37001803","Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village"
"37","North Carolina","768","2000","3702000","G37002000","Caldwell & Alexander Counties"
"37","North Carolina","768","2100","3702100","G37002100","Burke & McDowell Counties"
"37","North Carolina","768","2600","3702600","G37002600","Rutherford, Cleveland (West) & Polk Counties--Shelby City"
"37","North Carolina","768","2700","3702700","G37002700","Lincoln & Cleveland (East) Counties"
"37","North Carolina","768","3001","3703001","G37003001","Gaston County (Northwest)--Mount Holly City"
"37","North Carolina","768","3002","3703002","G37003002","Gaston County (Southeast)--Gastonia & Belmont Cities"
"37","North Carolina","769","2201","3702201","G37002201","Buncombe County (Southeast)--Asheville City"
"37","North Carolina","770","2202","3702202","G37002202","Buncombe County (Northwest)"
"37","North Carolina","770","2300","3702300","G37002300","Haywood, Madison, Swain, Graham & Jackson (North) Counties"
"37","North Carolina","770","2400","3702400","G37002400","Jackson (South), Macon, Cherokee & Clay Counties"
"37","North Carolina","771","2500","3702500","G37002500","Henderson & Transylvania Counties"
"37","North Carolina","772","2800","3702800","G37002800","Catawba County--Hickory City"
"37","North Carolina","773","3101","3703101","G37003101","Charlotte City (Central)"
"37","North Carolina","773","3102","3703102","G37003102","Charlotte City (Northwest)"
"37","North Carolina","773","3103","3703103","G37003103","Charlotte City (Northeast)"
"37","North Carolina","773","3104","3703104","G37003104","Charlotte City (South)"
"37","North Carolina","773","3105","3703105","G37003105","Charlotte City (Southwest)"
"37","North Carolina","773","3106","3703106","G37003106","Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns"
"37","North Carolina","773","3107","3703107","G37003107","Mecklenburg County (East)--Mint Hill & Matthews (North) Towns"
"37","North Carolina","773","3108","3703108","G37003108","Mecklenburg County (South)--Matthews Town (South)"
"37","North Carolina","774","3200","3703200","G37003200","Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town"
"37","North Carolina","774","3300","3703300","G37003300","Stanley & Cabarrus (East) Counties"
"37","North Carolina","774","3700","3703700","G37003700","Moore & Montgomery Counties"
"37","North Carolina","774","5200","3705200","G37005200","Hoke, Richmond & Scotland Counties"
"37","North Carolina","774","5300","3705300","G37005300","Union (East) & Anson Counties--Monroe City"
"37","North Carolina","774","5400","3705400","G37005400","Union County (West)--Indian Trail & Stallings Towns"
"37","North Carolina","775","3400","3703400","G37003400","Rowan County"
"37","North Carolina","776","3500","3703500","G37003500","Davidson County"
"37","North Carolina","777","3600","3703600","G37003600","Randolph County"
"37","North Carolina","778","3900","3703900","G37003900","Sampson & Duplin Counties"
"37","North Carolina","779","4000","3704000","G37004000","Wayne County"
"37","North Carolina","780","4200","3704200","G37004200","Pitt County--Greenville City"
"37","North Carolina","781","4600","3704600","G37004600","Pender & New Hanover (North) Counties"
"37","North Carolina","781","4700","3704700","G37004700","New Hanover County (South)--Wilmington City"
"37","North Carolina","781","4800","3704800","G37004800","Brunswick County"
"37","North Carolina","781","4900","3704900","G37004900","Columbus, Bladen & Robeson (East) Counties"
"37","North Carolina","781","5100","3705100","G37005100","Robeson County (West)--Lumberton City"
"37","North Carolina","782","5001","3705001","G37005001","Cumberland County (Central)--Fayetteville City (Central & East)"
"37","North Carolina","782","5002","3705002","G37005002","Cumberland County (East)--Hope Mills & Spring Lake Towns"
"37","North Carolina","782","5003","3705003","G37005003","Cumberland County (West)--Fayetteville City (West)"
"38","North Dakota","783","100","3800100","G38000100","West North Dakota--Minot City"
"38","North Dakota","783","200","3800200","G38000200","East Central North Dakota--Jamestown City"
"38","North Dakota","783","300","3800300","G38000300","South Central North Dakota--Bismarck City"
